Car_ID,Component,Mileage,Car_Age,Part_Age,Temp_Exposure,Service_Count,Driving_Style,Failed_Next_30_Days
12138,Brakes,117616,11.3,861,47.9,2,Moderate,Yes
12139,Engine,15687,5.6,13,31.8,0,Conservative,No
12140,Brakes,26712,9.7,91,41.8,7,Conservative,No
12141,Engine,114426,7.1,244,29.5,8,Conservative,Yes
12142,Brakes,16069,13.1,815,41.4,1,Moderate,Yes
12143,Brakes,32591,5.4,822,36.0,6,Moderate,No
12144,Brakes,66617,4.2,715,37.6,7,Aggressive,Yes
12145,Battery,170778,12.5,209,29.6,3,Aggressive,Yes
12146,Engine,66126,6.7,827,44.2,3,Aggressive,Yes
12147,Brakes,139228,5.8,150,29.5,6,Conservative,Yes
12148,Battery,182881,3.5,282,27.5,9,Conservative,Yes
12149,Brakes,165228,7.9,355,24.1,4,Aggressive,Yes
12150,Battery,33684,11.7,628,45.0,1,Moderate,Yes
12151,Brakes,168679,13.1,350,37.1,2,Conservative,Yes
12152,Battery,191634,9.2,678,49.5,9,Aggressive,Yes
12153,Engine,131853,6.1,807,39.3,10,Conservative,Yes
12154,Brakes,24395,4.9,657,30.1,1,Aggressive,No
12155,Engine,12712,2.1,575,38.5,8,Moderate,No
12156,Engine,108546,9.0,27,30.5,9,Moderate,Yes
12157,Engine,139367,3.7,139,46.1,6,Moderate,Yes
12158,Battery,189726,13.0,635,35.3,10,Conservative,Yes
12159,Battery,198012,1.1,603,28.0,3,Conservative,Yes
12160,Engine,174066,5.6,296,38.7,7,Aggressive,Yes
12161,Engine,87229,8.9,826,34.8,7,Moderate,Yes
12162,Engine,149736,6.7,266,41.9,6,Aggressive,Yes
12163,Engine,33674,9.2,901,35.7,0,Moderate,Yes
12164,Battery,149357,8.8,881,30.2,6,Conservative,Yes
12165,Engine,151712,9.8,180,42.7,4,Aggressive,Yes
12166,Engine,155443,12.1,472,42.0,2,Moderate,Yes
12167,Battery,19908,6.3,520,44.3,0,Conservative,Yes
12168,Engine,76824,14.8,596,22.4,6,Conservative,Yes
12169,Brakes,60026,14.3,839,24.5,5,Conservative,Yes
12170,Brakes,77264,13.4,910,49.7,0,Moderate,Yes
12171,Engine,165753,12.1,283,40.1,6,Moderate,Yes
12172,Brakes,10510,12.4,510,30.1,5,Moderate,No
12173,Engine,55541,4.0,890,33.1,6,Conservative,Yes
12174,Engine,88036,7.2,608,40.3,9,Conservative,Yes
12175,Engine,37184,13.1,142,37.2,9,Moderate,Yes
12176,Battery,30702,11.4,472,38.8,8,Conservative,Yes
12177,Battery,152450,11.3,125,36.8,2,Moderate,Yes
12178,Brakes,175323,12.3,955,40.4,4,Aggressive,Yes
12179,Battery,90541,7.8,315,32.8,3,Aggressive,Yes
12180,Battery,98993,8.5,756,28.6,0,Conservative,Yes
12181,Battery,60198,1.6,594,47.9,3,Conservative,Yes
12182,Battery,120150,10.9,514,45.8,0,Moderate,Yes
12183,Battery,35507,12.1,603,37.1,1,Aggressive,Yes
12184,Brakes,186430,12.8,57,33.1,5,Moderate,Yes
12185,Battery,42438,4.1,773,35.1,2,Conservative,No
12186,Battery,149217,5.5,515,40.8,4,Moderate,Yes
12187,Battery,157852,5.7,906,31.1,1,Moderate,Yes
12188,Engine,41683,8.8,140,24.3,3,Aggressive,No
12189,Engine,108420,11.1,219,23.8,10,Conservative,No
12190,Engine,15570,1.6,117,38.0,9,Moderate,No
12191,Engine,146818,9.9,992,34.2,9,Moderate,Yes
12192,Engine,76625,6.8,39,31.0,7,Aggressive,Yes
12193,Battery,39530,14.5,71,48.4,2,Moderate,Yes
12194,Battery,56046,11.4,649,28.1,8,Moderate,Yes
12195,Battery,30964,11.8,580,21.7,8,Conservative,Yes
12196,Engine,157595,8.0,792,28.8,7,Moderate,Yes
12197,Engine,29295,8.2,657,47.6,1,Conservative,Yes
12198,Battery,32383,10.8,330,39.6,0,Conservative,Yes
12199,Engine,189644,1.3,522,41.2,6,Conservative,Yes
12200,Engine,24011,11.7,941,22.1,9,Conservative,No
12201,Battery,20610,14.5,879,46.7,8,Conservative,Yes
12202,Engine,26762,13.9,839,27.7,10,Conservative,Yes
12203,Brakes,174776,6.9,866,48.9,8,Conservative,Yes
12204,Engine,31623,5.3,984,36.6,7,Aggressive,Yes
12205,Engine,35546,6.1,439,41.2,9,Moderate,Yes
12206,Brakes,45612,11.8,558,23.0,1,Conservative,Yes
12207,Battery,113036,4.5,545,48.6,8,Aggressive,Yes
12208,Brakes,150869,9.4,61,35.0,7,Moderate,Yes
12209,Brakes,157210,14.1,643,25.0,2,Aggressive,Yes
12210,Engine,176523,14.4,16,24.1,5,Aggressive,Yes
12211,Brakes,147895,5.3,135,33.7,1,Conservative,Yes
12212,Engine,96805,7.3,102,33.2,9,Aggressive,Yes
12213,Engine,114804,5.3,618,49.8,7,Aggressive,Yes
12214,Engine,113580,1.2,501,47.1,1,Moderate,Yes
12215,Brakes,128980,1.5,218,33.6,8,Conservative,Yes
12216,Battery,107923,7.6,747,47.6,6,Conservative,Yes
12217,Battery,187502,4.0,776,28.5,3,Conservative,Yes
12218,Brakes,55158,9.6,818,26.3,2,Conservative,Yes
12219,Battery,139033,11.9,556,21.1,0,Aggressive,Yes
12220,Battery,124707,2.6,861,31.3,6,Aggressive,Yes
12221,Brakes,95584,7.0,548,39.9,1,Aggressive,Yes
12222,Brakes,166852,7.9,220,27.9,10,Aggressive,Yes
12223,Battery,104464,1.1,379,34.8,2,Conservative,Yes
12224,Battery,62035,1.8,435,24.6,5,Conservative,No
12225,Brakes,126040,3.1,885,48.0,7,Aggressive,Yes
12226,Engine,80630,5.4,689,39.5,8,Moderate,Yes
12227,Brakes,65374,2.3,710,42.9,0,Moderate,Yes
12228,Brakes,20439,9.7,202,26.1,7,Moderate,No
12229,Battery,46094,9.3,527,33.7,0,Moderate,Yes
12230,Brakes,189762,3.1,933,40.8,2,Moderate,Yes
12231,Battery,187247,11.0,951,21.9,5,Moderate,Yes
12232,Brakes,191934,8.8,534,37.6,9,Moderate,Yes
12233,Engine,17631,8.5,441,33.1,1,Moderate,Yes
12234,Brakes,153769,5.5,388,47.1,8,Conservative,Yes
12235,Battery,70382,9.4,881,28.4,3,Moderate,Yes
12236,Engine,147598,11.4,183,23.3,6,Aggressive,Yes
12237,Brakes,30967,1.8,748,31.1,9,Conservative,No
12238,Brakes,197109,4.9,185,47.4,3,Moderate,Yes
12239,Engine,90240,3.3,717,47.3,8,Conservative,Yes
12240,Brakes,65668,6.3,127,38.5,6,Moderate,No
12241,Battery,191303,11.6,17,26.8,6,Moderate,Yes
12242,Battery,60627,9.1,647,31.3,4,Aggressive,Yes
12243,Battery,182214,9.8,690,30.2,0,Moderate,Yes
12244,Brakes,79614,9.1,186,20.1,3,Aggressive,Yes
12245,Brakes,181277,6.3,209,34.5,2,Aggressive,Yes
12246,Brakes,198404,8.3,38,36.9,2,Conservative,Yes
12247,Brakes,131330,2.5,973,34.2,8,Aggressive,Yes
12248,Battery,168415,7.9,228,46.2,0,Aggressive,Yes
12249,Battery,28565,10.3,100,26.5,3,Aggressive,No
12250,Engine,34251,8.6,953,38.8,6,Aggressive,Yes
12251,Engine,136294,11.8,174,21.4,6,Aggressive,Yes
12252,Engine,173327,2.6,165,40.5,1,Moderate,Yes
12253,Battery,179457,7.4,972,32.3,8,Conservative,Yes
12254,Brakes,167340,4.4,211,39.0,7,Conservative,Yes
12255,Brakes,195145,5.2,526,34.1,4,Aggressive,Yes
12256,Engine,64680,2.3,316,33.9,4,Conservative,No
12257,Brakes,147055,1.3,398,22.6,7,Moderate,No
12258,Brakes,72613,11.3,812,32.7,4,Moderate,Yes
12259,Engine,84599,4.9,636,35.9,6,Moderate,Yes
12260,Battery,106231,4.4,846,41.8,5,Conservative,Yes
12261,Brakes,106563,5.4,15,45.5,9,Aggressive,Yes
12262,Brakes,162126,11.3,337,23.2,9,Aggressive,Yes
12263,Brakes,175015,12.4,35,32.5,3,Aggressive,Yes
12264,Brakes,57814,9.3,942,35.7,0,Aggressive,Yes
12265,Engine,60535,13.5,639,21.1,0,Moderate,Yes
12266,Battery,32898,5.5,891,31.0,8,Conservative,Yes
12267,Engine,138213,13.8,973,21.2,8,Moderate,Yes
12268,Brakes,27732,3.7,188,38.4,1,Aggressive,No
12269,Engine,150257,13.3,192,48.9,7,Conservative,Yes
12270,Battery,26064,6.1,994,35.0,7,Aggressive,Yes
12271,Battery,167877,9.5,922,35.7,5,Conservative,Yes
12272,Brakes,149941,11.5,871,42.0,2,Conservative,Yes
12273,Battery,147418,12.1,284,42.8,5,Moderate,Yes
12274,Engine,59396,9.8,451,43.8,0,Moderate,Yes
12275,Engine,64400,5.8,772,37.6,5,Moderate,Yes
12276,Battery,28954,2.9,919,41.6,2,Conservative,No
12277,Engine,139587,6.9,610,46.4,4,Conservative,Yes
12278,Brakes,154148,3.0,276,45.8,0,Conservative,Yes
12279,Engine,14314,10.2,104,45.0,0,Aggressive,Yes
12280,Brakes,100822,6.9,237,37.4,8,Conservative,Yes
12281,Battery,101233,10.8,519,48.8,10,Moderate,Yes
12282,Engine,183808,3.4,889,37.3,3,Aggressive,Yes
12283,Battery,91053,3.3,205,24.5,9,Aggressive,Yes
12284,Brakes,20272,5.3,791,47.8,8,Aggressive,Yes
12285,Battery,80916,1.5,993,26.0,7,Aggressive,Yes
12286,Brakes,65387,7.1,790,41.4,1,Conservative,Yes
12287,Engine,157413,3.3,287,37.7,3,Conservative,Yes
12288,Battery,167259,7.2,437,38.0,1,Moderate,Yes
12289,Battery,185678,5.1,101,27.3,0,Conservative,Yes
12290,Brakes,27680,2.0,243,20.9,1,Aggressive,No
12291,Brakes,97234,8.7,611,41.9,1,Aggressive,Yes
12292,Battery,77024,12.1,316,42.7,10,Conservative,Yes
12293,Battery,160878,10.3,79,48.2,6,Aggressive,Yes
12294,Battery,90839,12.5,395,25.9,0,Moderate,Yes
12295,Brakes,130595,5.7,331,40.3,1,Conservative,Yes
12296,Engine,55166,14.8,311,39.4,9,Aggressive,Yes
12297,Engine,28819,3.0,150,48.8,4,Conservative,Yes
12298,Battery,102576,1.4,531,36.7,10,Moderate,Yes
12299,Brakes,27168,7.2,367,29.1,8,Conservative,No
12300,Engine,132770,6.0,495,49.1,10,Moderate,Yes
12301,Engine,54043,2.0,763,46.1,6,Moderate,Yes
12302,Engine,195145,7.2,398,29.5,6,Conservative,Yes
12303,Battery,54503,13.1,72,28.7,1,Moderate,No
12304,Battery,170268,1.9,80,34.1,10,Conservative,Yes
12305,Engine,125261,4.2,717,44.0,5,Aggressive,Yes
12306,Battery,52892,2.4,147,22.6,9,Conservative,No
12307,Brakes,146897,2.8,722,45.1,2,Aggressive,Yes
12308,Brakes,47251,3.8,310,27.7,2,Conservative,No
12309,Brakes,24943,13.7,133,25.2,2,Conservative,Yes
12310,Engine,98681,4.0,22,48.0,7,Aggressive,Yes
12311,Engine,84649,12.9,665,49.8,4,Moderate,Yes
12312,Battery,36617,3.8,861,33.4,4,Conservative,No
12313,Battery,24648,6.0,271,43.9,8,Aggressive,Yes
12314,Battery,57127,13.1,793,24.6,9,Conservative,Yes
12315,Battery,171441,4.2,983,37.1,9,Conservative,Yes
12316,Engine,61620,12.7,822,41.9,1,Moderate,Yes
12317,Brakes,53914,8.3,899,25.5,3,Aggressive,Yes
12318,Engine,32133,8.1,739,23.2,6,Aggressive,Yes
12319,Battery,102037,14.9,65,37.6,0,Moderate,Yes
12320,Engine,180705,2.2,75,26.7,8,Moderate,Yes
12321,Engine,90509,1.8,851,44.0,7,Moderate,Yes
12322,Engine,12413,10.6,64,45.0,3,Conservative,Yes
12323,Brakes,198599,13.3,915,31.0,6,Conservative,Yes
12324,Battery,199741,12.2,483,39.3,3,Moderate,Yes
12325,Engine,155712,11.0,356,33.5,2,Conservative,Yes
12326,Engine,63518,4.0,843,31.3,0,Moderate,Yes
12327,Brakes,157940,9.8,629,20.8,6,Moderate,Yes
12328,Engine,45813,4.1,113,46.4,5,Aggressive,No
12329,Engine,14299,5.5,348,24.1,1,Moderate,No
12330,Engine,43599,14.3,427,30.7,2,Aggressive,Yes
12331,Brakes,148355,11.1,329,42.0,7,Aggressive,Yes
12332,Engine,82799,2.2,121,24.8,1,Conservative,No
12333,Brakes,108586,11.6,992,32.1,0,Moderate,Yes
12334,Engine,119330,12.2,83,45.3,10,Conservative,Yes
12335,Brakes,80858,8.2,548,44.0,6,Moderate,Yes
12336,Battery,29306,2.0,901,37.4,0,Conservative,No
12337,Engine,181155,11.5,175,20.3,7,Conservative,Yes
12338,Engine,105467,12.9,228,22.6,9,Moderate,Yes
12339,Engine,155178,5.5,686,40.9,6,Conservative,Yes
12340,Brakes,181665,3.1,37,38.6,0,Aggressive,Yes
12341,Battery,123243,7.5,345,48.5,0,Conservative,Yes
12342,Battery,70218,4.1,476,37.9,7,Conservative,No
12343,Brakes,63554,2.0,364,46.6,9,Conservative,Yes
12344,Battery,133861,5.0,539,30.1,6,Conservative,Yes
12345,Battery,193568,4.2,199,31.0,4,Moderate,Yes
12346,Brakes,132651,10.8,168,48.8,3,Moderate,Yes
12347,Battery,48531,9.3,600,38.4,1,Aggressive,Yes
12348,Battery,141514,14.5,438,25.6,1,Aggressive,Yes
12349,Engine,138260,6.1,448,28.5,8,Moderate,Yes
12350,Engine,108867,7.9,909,34.0,2,Aggressive,Yes
12351,Engine,144312,11.8,535,25.2,10,Conservative,Yes
12352,Brakes,85754,9.1,29,21.8,0,Aggressive,No
12353,Engine,36230,3.5,991,44.0,2,Moderate,Yes
12354,Battery,115758,11.5,214,21.8,9,Moderate,Yes
12355,Brakes,162247,5.8,599,38.8,2,Moderate,Yes
12356,Engine,62698,4.2,631,24.8,1,Aggressive,Yes
12357,Engine,169308,13.1,920,45.5,0,Moderate,Yes
12358,Brakes,78490,12.4,68,42.5,1,Moderate,Yes
12359,Brakes,67511,6.1,847,27.1,0,Aggressive,Yes
12360,Battery,159353,2.9,53,41.0,1,Aggressive,Yes
12361,Engine,181382,1.7,825,48.4,2,Aggressive,Yes
12362,Brakes,97739,10.8,106,36.6,2,Moderate,Yes
12363,Battery,110721,5.7,737,37.2,8,Moderate,Yes
12364,Brakes,87037,12.1,795,47.9,5,Moderate,Yes
12365,Brakes,197128,1.1,933,25.8,5,Moderate,Yes
12366,Engine,177053,5.8,324,27.4,7,Conservative,Yes
12367,Battery,87122,9.9,168,34.2,3,Aggressive,Yes
12368,Brakes,166675,14.4,66,28.3,3,Aggressive,Yes
12369,Battery,40920,12.1,167,23.6,7,Conservative,Yes
12370,Engine,134210,9.0,791,30.5,8,Moderate,Yes
12371,Battery,44487,4.5,119,39.5,7,Moderate,No
12372,Brakes,125696,8.7,505,32.4,8,Aggressive,Yes
12373,Brakes,39277,10.2,304,24.4,10,Conservative,No
12374,Battery,76239,14.9,489,29.5,1,Conservative,Yes
12375,Battery,138656,8.1,323,48.4,2,Moderate,Yes
12376,Brakes,156578,2.2,357,39.5,8,Moderate,Yes
12377,Engine,27616,9.0,908,46.4,7,Moderate,Yes
12378,Battery,99397,12.7,914,22.4,2,Conservative,Yes
12379,Battery,170787,7.7,451,42.3,9,Conservative,Yes
12380,Battery,102024,2.2,813,28.6,3,Aggressive,Yes
12381,Engine,123955,3.1,474,30.0,6,Moderate,Yes
12382,Brakes,187668,14.4,176,36.7,9,Moderate,Yes
12383,Brakes,85472,12.4,334,28.2,1,Aggressive,Yes
12384,Battery,99983,5.5,605,31.0,3,Conservative,Yes
12385,Brakes,49764,2.3,367,33.2,9,Moderate,No
12386,Battery,110131,13.6,732,38.2,6,Moderate,Yes
12387,Engine,142814,5.6,292,39.4,4,Aggressive,Yes
12388,Battery,83561,9.2,498,29.2,7,Conservative,Yes
12389,Brakes,142416,13.5,771,47.2,6,Conservative,Yes
12390,Engine,144613,11.6,697,48.2,4,Conservative,Yes
12391,Brakes,137251,2.7,384,33.1,6,Conservative,Yes
12392,Engine,157084,14.9,319,36.7,6,Aggressive,Yes
12393,Battery,189910,2.2,947,43.3,6,Aggressive,Yes
12394,Battery,132762,12.3,843,36.8,8,Aggressive,Yes
12395,Engine,196352,12.6,455,44.0,6,Moderate,Yes
12396,Battery,55611,1.9,662,20.7,3,Conservative,No
12397,Engine,171916,4.3,56,24.8,0,Aggressive,Yes
12398,Battery,92917,1.4,853,42.8,2,Moderate,Yes
12399,Battery,10027,14.8,37,38.5,3,Moderate,Yes
12400,Engine,89493,7.4,319,24.5,4,Aggressive,Yes
12401,Battery,163763,6.8,712,39.7,0,Moderate,Yes
12402,Engine,157189,3.0,216,47.9,0,Moderate,Yes
12403,Brakes,55280,10.5,302,31.8,9,Moderate,No
12404,Battery,110288,4.5,186,24.3,0,Conservative,No
12405,Battery,107252,14.7,482,41.1,1,Conservative,Yes
12406,Brakes,11078,8.1,869,45.9,4,Moderate,Yes
12407,Battery,162208,11.7,54,30.6,5,Conservative,Yes
12408,Brakes,142975,2.8,391,35.2,1,Aggressive,Yes
12409,Engine,180640,10.2,201,48.6,2,Moderate,Yes
12410,Brakes,42064,10.0,293,23.2,8,Conservative,No
12411,Battery,101743,13.5,204,46.1,3,Aggressive,Yes
12412,Engine,96219,6.2,587,34.0,10,Aggressive,Yes
12413,Battery,134575,7.6,669,38.1,0,Aggressive,Yes
12414,Engine,194854,6.3,162,36.6,7,Conservative,Yes
12415,Engine,153442,10.9,813,44.8,7,Aggressive,Yes
12416,Brakes,91066,7.9,938,21.6,2,Conservative,Yes
12417,Battery,131557,5.9,44,36.2,3,Conservative,Yes
12418,Battery,197452,6.6,820,44.4,8,Moderate,Yes
12419,Engine,42531,2.5,303,39.0,9,Conservative,No
12420,Brakes,111407,12.3,697,20.2,4,Aggressive,Yes
12421,Brakes,166428,8.9,515,20.6,1,Aggressive,Yes
12422,Engine,95572,6.9,138,26.9,6,Moderate,Yes
12423,Engine,171563,12.7,258,43.1,6,Conservative,Yes
12424,Engine,187295,10.3,867,33.4,10,Conservative,Yes
12425,Engine,126762,8.5,961,32.5,3,Conservative,Yes
12426,Engine,84244,1.5,501,41.4,10,Conservative,No
12427,Battery,154491,3.0,946,42.7,4,Conservative,Yes
12428,Battery,32910,6.6,413,41.2,10,Conservative,Yes
12429,Brakes,65644,13.1,345,22.5,10,Moderate,Yes
12430,Engine,10237,9.7,309,32.4,5,Aggressive,Yes
12431,Engine,88444,8.6,931,39.7,1,Moderate,Yes
12432,Battery,91193,5.4,228,29.0,9,Conservative,No
12433,Battery,164197,14.9,977,28.3,1,Aggressive,Yes
12434,Brakes,99026,9.4,964,36.8,6,Moderate,Yes
12435,Battery,146553,13.3,23,41.1,5,Conservative,Yes
12436,Engine,152587,13.9,318,35.4,4,Conservative,Yes
12437,Engine,47278,4.1,905,25.0,10,Conservative,No
12438,Engine,92139,9.3,348,39.3,1,Aggressive,Yes
12439,Battery,195414,13.5,42,31.3,4,Aggressive,Yes
12440,Brakes,11231,6.5,621,28.5,1,Conservative,No
12441,Engine,19212,12.6,120,22.0,1,Moderate,No
12442,Brakes,48374,12.6,201,46.1,0,Conservative,Yes
12443,Brakes,112559,4.9,905,37.8,9,Conservative,Yes
12444,Brakes,70695,9.1,681,44.4,10,Conservative,Yes
12445,Brakes,170987,7.7,877,44.3,0,Moderate,Yes
12446,Engine,34719,1.2,902,47.9,5,Moderate,Yes
12447,Engine,36315,9.4,660,36.9,7,Conservative,Yes
12448,Engine,105204,13.1,506,40.1,7,Conservative,Yes
12449,Battery,172970,13.7,616,44.0,4,Moderate,Yes
12450,Brakes,107653,2.4,144,40.9,1,Aggressive,Yes
12451,Battery,174540,12.0,726,46.3,0,Conservative,Yes
12452,Battery,20085,2.5,319,26.3,5,Conservative,No
12453,Brakes,89449,7.2,420,26.4,4,Moderate,Yes
12454,Engine,70344,14.3,829,22.9,2,Conservative,Yes
12455,Engine,63040,7.0,995,20.8,2,Moderate,Yes
12456,Brakes,57522,7.4,622,48.0,7,Moderate,Yes
12457,Brakes,75712,1.1,715,32.1,5,Moderate,No
12458,Brakes,130468,9.3,818,31.2,2,Conservative,Yes
12459,Engine,24909,12.5,149,43.8,1,Moderate,Yes
12460,Battery,136012,13.5,554,25.8,3,Conservative,Yes
12461,Engine,102821,1.1,207,40.4,0,Aggressive,Yes
12462,Battery,22260,5.3,420,28.6,0,Aggressive,No
12463,Brakes,34332,6.3,394,20.8,2,Moderate,No
12464,Engine,59086,4.5,209,26.7,7,Moderate,No
12465,Brakes,100734,6.9,537,44.0,6,Conservative,Yes
12466,Engine,76653,7.8,464,24.2,4,Moderate,Yes
12467,Battery,173065,9.4,513,37.5,9,Moderate,Yes
12468,Battery,44429,13.0,354,45.1,5,Aggressive,Yes
12469,Engine,143775,2.8,407,20.2,3,Moderate,No
12470,Engine,65316,9.3,618,49.8,8,Moderate,Yes
12471,Brakes,189140,14.2,734,34.4,0,Aggressive,Yes
12472,Battery,153780,11.8,830,37.6,2,Conservative,Yes
12473,Engine,37366,12.0,91,49.6,9,Moderate,Yes
12474,Brakes,192768,12.1,150,27.2,6,Conservative,Yes
12475,Battery,60445,3.8,117,33.5,4,Conservative,No
12476,Battery,112138,8.6,654,32.9,1,Conservative,Yes
12477,Battery,37176,5.3,242,39.8,9,Moderate,Yes
12478,Battery,40403,10.1,511,25.1,0,Moderate,Yes
12479,Battery,129847,7.3,662,25.8,1,Aggressive,Yes
12480,Brakes,62858,6.3,300,48.6,4,Conservative,Yes
12481,Battery,149578,11.3,402,34.8,10,Aggressive,Yes
12482,Brakes,107685,11.0,989,26.8,0,Aggressive,Yes
12483,Engine,109826,1.2,887,43.1,2,Conservative,Yes
12484,Battery,18819,9.5,881,21.1,4,Aggressive,Yes
12485,Battery,178231,14.6,859,25.1,3,Moderate,Yes
12486,Battery,140539,12.2,94,41.8,3,Moderate,Yes
12487,Battery,167365,4.2,562,38.8,4,Conservative,Yes
12488,Battery,131216,2.2,606,32.7,6,Conservative,Yes
12489,Engine,86443,9.2,145,30.2,4,Moderate,Yes
12490,Battery,37793,7.7,230,25.5,1,Moderate,No
12491,Battery,38307,2.2,337,31.7,0,Moderate,No
12492,Brakes,23067,6.7,866,46.3,6,Conservative,Yes
12493,Engine,57407,2.6,141,45.9,8,Conservative,Yes
12494,Battery,119561,9.9,878,35.5,5,Aggressive,Yes
12495,Engine,45041,11.2,879,25.7,6,Conservative,Yes
12496,Brakes,45727,6.5,220,37.8,3,Aggressive,Yes
12497,Battery,181463,5.9,542,39.4,2,Conservative,Yes
12498,Engine,11683,9.1,285,31.6,4,Conservative,Yes
12499,Battery,162793,6.0,605,39.5,6,Aggressive,Yes
12500,Brakes,154665,10.6,658,22.4,9,Aggressive,Yes
12501,Brakes,166774,9.7,972,43.2,1,Aggressive,Yes
12502,Engine,174492,1.2,731,25.2,7,Aggressive,Yes
12503,Battery,62484,10.2,400,30.1,7,Conservative,Yes
12504,Brakes,110403,5.9,273,25.4,9,Moderate,Yes
12505,Engine,52701,7.3,919,29.5,10,Moderate,Yes
12506,Battery,109852,7.3,124,40.9,2,Conservative,Yes
12507,Brakes,154476,8.0,829,41.4,5,Conservative,Yes
12508,Brakes,28887,6.7,824,30.7,4,Conservative,Yes
12509,Battery,86063,2.6,549,45.3,6,Aggressive,Yes
12510,Battery,125621,4.1,699,28.2,9,Conservative,Yes
12511,Battery,13098,4.0,541,26.2,9,Aggressive,No
12512,Battery,80618,12.4,604,42.2,0,Aggressive,Yes
12513,Engine,93334,13.1,272,24.7,1,Conservative,Yes
12514,Engine,191616,14.8,956,24.8,10,Aggressive,Yes
12515,Brakes,131408,5.0,733,43.8,3,Moderate,Yes
12516,Brakes,11838,2.7,859,40.1,7,Conservative,Yes
12517,Brakes,22414,3.1,668,31.2,7,Aggressive,No
12518,Battery,162431,7.4,176,36.2,0,Moderate,Yes
12519,Battery,126285,5.1,848,28.8,3,Aggressive,Yes
12520,Battery,91534,12.2,637,49.7,7,Moderate,Yes
12521,Brakes,17327,13.5,726,35.4,7,Conservative,Yes
12522,Engine,169112,12.4,522,47.7,10,Moderate,Yes
12523,Brakes,145160,1.7,420,33.0,5,Moderate,Yes
12524,Brakes,157395,14.9,238,21.0,4,Moderate,Yes
12525,Battery,190489,7.3,35,27.6,0,Conservative,Yes
12526,Brakes,107277,4.0,366,44.7,6,Moderate,Yes
12527,Engine,168385,12.1,433,35.1,7,Moderate,Yes
12528,Brakes,45891,11.8,806,36.2,4,Aggressive,Yes
12529,Battery,70482,10.1,440,20.6,2,Conservative,No
12530,Brakes,16073,11.1,533,34.9,5,Moderate,Yes
12531,Battery,62180,14.1,617,45.5,4,Moderate,Yes
12532,Battery,55672,8.0,389,47.8,5,Moderate,Yes
12533,Battery,50929,14.1,446,46.8,5,Aggressive,Yes
12534,Battery,197337,9.4,399,29.7,2,Conservative,Yes
12535,Engine,23575,14.8,923,35.0,6,Conservative,Yes
12536,Battery,113181,13.0,654,35.0,1,Moderate,Yes
12537,Brakes,62275,13.5,659,42.5,5,Conservative,Yes
12538,Battery,173753,7.4,673,47.6,6,Conservative,Yes
12539,Engine,15042,3.4,222,43.1,1,Aggressive,No
12540,Battery,96983,14.8,147,49.1,5,Conservative,Yes
12541,Brakes,161645,2.9,392,47.4,3,Moderate,Yes
12542,Engine,57555,12.5,96,23.6,9,Aggressive,Yes
12543,Engine,121978,9.7,906,33.2,9,Moderate,Yes
12544,Battery,182965,15.0,303,44.4,2,Conservative,Yes
12545,Engine,101528,1.5,115,36.8,2,Moderate,No
12546,Battery,161725,11.6,694,48.0,2,Aggressive,Yes
12547,Engine,190765,7.0,786,34.4,7,Aggressive,Yes
12548,Brakes,113952,6.5,599,42.8,4,Moderate,Yes
12549,Brakes,196138,11.4,140,36.7,9,Aggressive,Yes
12550,Brakes,36906,11.0,546,37.4,5,Conservative,Yes
12551,Brakes,123595,13.6,599,20.0,3,Aggressive,Yes
12552,Battery,100444,2.3,610,45.5,7,Conservative,Yes
12553,Engine,118590,11.3,479,22.8,1,Aggressive,Yes
12554,Engine,36842,8.1,998,45.7,1,Aggressive,Yes
12555,Battery,62829,12.9,366,45.9,7,Conservative,Yes
12556,Brakes,41473,3.0,759,41.1,0,Moderate,No
12557,Brakes,67336,10.4,724,36.1,4,Conservative,Yes
12558,Battery,186234,7.5,676,45.8,4,Aggressive,Yes
12559,Battery,134748,9.3,708,41.6,8,Aggressive,Yes
12560,Brakes,87961,7.5,138,30.2,9,Conservative,Yes
12561,Engine,75163,3.8,405,45.8,1,Conservative,Yes
12562,Brakes,35574,13.3,498,22.5,10,Conservative,Yes
12563,Engine,137237,8.5,274,23.3,1,Conservative,Yes
12564,Battery,128686,4.8,89,33.7,9,Aggressive,Yes
12565,Battery,145150,4.5,508,48.9,6,Aggressive,Yes
12566,Battery,112321,9.4,465,22.7,6,Conservative,Yes
12567,Battery,27446,13.2,239,22.6,7,Conservative,No
12568,Engine,30839,5.6,866,23.8,8,Aggressive,Yes
12569,Engine,83060,12.7,425,39.2,2,Conservative,Yes
12570,Engine,196334,5.6,130,40.3,3,Conservative,Yes
12571,Brakes,85169,5.8,705,24.8,8,Moderate,Yes
12572,Brakes,29469,3.7,14,35.1,9,Conservative,No
12573,Engine,140421,9.7,857,44.1,1,Conservative,Yes
12574,Brakes,143881,7.3,837,27.9,8,Conservative,Yes
12575,Engine,23970,12.8,653,32.3,4,Aggressive,Yes
12576,Battery,40228,2.8,617,35.7,9,Aggressive,No
12577,Brakes,168108,9.8,615,35.0,6,Conservative,Yes
12578,Brakes,171759,9.5,811,25.3,4,Aggressive,Yes
12579,Engine,91210,10.7,994,40.8,3,Moderate,Yes
12580,Battery,43210,3.8,753,31.0,6,Aggressive,No
12581,Engine,14158,10.3,714,48.0,10,Conservative,Yes
12582,Battery,60018,3.8,360,42.2,1,Aggressive,Yes
